SourceTitle#ERulesId#Domain#EntryIntoForceDate#RegulatorySource#Paragraph#
AMC1 ADR.OR.B.015(b)(9) Application for a certificate#ERULES-1963177438-2632#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#The aerodrome manual and its amendments may be submitted to the Competent Authority in electronic format if this is acceptable to the Competent Authority. If the aerodrome manual is submitted in electronic format, the format should be such that allows the Competent Authority to review, store, and reproduce it.#
ADR.OR.B.025 Demonstration of compliance#ERULES-1963177438-2089#Aerodromes;#6 March, 2014#Implementing Regulation (EU) 2020/469#ADR.OR.B.025 Demonstration of compliance#
ADR.OR.B.025 Demonstration of compliance#ERULES-1963177438-2089#Aerodromes;#6 March, 2014#Implementing Regulation (EU) 2020/469#(a)The aerodrome operator shall:#
ADR.OR.B.025 Demonstration of compliance#ERULES-1963177438-2089#Aerodromes;#6 March, 2014#Implementing Regulation (EU) 2020/469#(1)perform and document all actions, inspections, tests, safety assessments or exercises necessary, and shall demonstrate to the Competent Authority:#
ADR.OR.B.025 Demonstration of compliance#ERULES-1963177438-2089#Aerodromes;#6 March, 2014#Implementing Regulation (EU) 2020/469#(i)compliance with the notified certification basis, the certification specifications applicable to a change, any safety directive, as appropriate, and the applicable requirements of Regulation (EC) No 216/2008 and its Implementing Rules;#
ADR.OR.B.025 Demonstration of compliance#ERULES-1963177438-2089#Aerodromes;#6 March, 2014#Implementing Regulation (EU) 2020/469#(ii)that the aerodrome, as well as its obstacle limitation and protection surfaces and other areas associated with the aerodrome, have no features or characteristics making it unsafe for operation; and#
ADR.OR.B.025 Demonstration of compliance#ERULES-1963177438-2089#Aerodromes;#6 March, 2014#Implementing Regulation (EU) 2020/469#(iii)that the flight procedures of the aerodrome and the associated changes thereto, have been established in accordance with Commission Implementing Regulation (EU) 2017/373.#
ADR.OR.B.025 Demonstration of compliance#ERULES-1963177438-2089#Aerodromes;#6 March, 2014#Implementing Regulation (EU) 2020/469#(2)provide to the Competent Authority the means by which compliance has been demonstrated; and#
ADR.OR.B.025 Demonstration of compliance#ERULES-1963177438-2089#Aerodromes;#6 March, 2014#Implementing Regulation (EU) 2020/469#(3)declare to the Competent Authority its compliance with point (a)(1).#
ADR.OR.B.025 Demonstration of compliance#ERULES-1963177438-2089#Aerodromes;#6 March, 2014#Implementing Regulation (EU) 2020/469#(b)Relevant design information, including drawings, inspection, test and other relevant reports, shall be held and kept by the aerodrome operator at the disposal of the Competent Authority, in accordance with the provisions of ADR.OR.D.035 and provided on request to the Competent Authority.#
AMC1 ADR.OR.B.025(a)(1) Demonstration of compliance#ERULES-1963177438-2635#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AMC1 ADR.OR.B.025(a)(1) Demonstration of compliance#
AMC1 ADR.OR.B.025(a)(1) Demonstration of compliance#ERULES-1963177438-2635#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
AMC1 ADR.OR.B.025(a)(1) Demonstration of compliance#ERULES-1963177438-2635#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#USE OF THIRD PARTIES TO DEMONSTRATE COMPLIANCE#
AMC1 ADR.OR.B.025(a)(1) Demonstration of compliance#ERULES-1963177438-2635#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#While performing the necessary actions, inspections, tests, safety assessments, or exercises necessary to demonstrate compliance, the aerodrome operator may also use contracted third parties.#
AMC1 ADR.OR.B.025(a)(1) Demonstration of compliance#ERULES-1963177438-2635#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#In any case, the responsibility remains with the aerodrome operator.#
AMC2 ADR.OR.B.025(a)(1) Demonstration of compliance#ERULES-1963177438-2636#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AMC2 ADR.OR.B.025(a)(1) Demonstration of compliance#
AMC2 ADR.OR.B.025(a)(1) Demonstration of compliance#ERULES-1963177438-2636#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
AMC2 ADR.OR.B.025(a)(1) Demonstration of compliance#ERULES-1963177438-2636#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#FLIGHT PROCEDURES#
AMC2 ADR.OR.B.025(a)(1) Demonstration of compliance#ERULES-1963177438-2636#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#Evidence that the flight procedures of the aerodrome have been approved, as required by the applicable requirements, is considered to be an Acceptable Means of Compliance.#
GM1 ADR.OR.B.025(a)(3) Demonstration of compliance#ERULES-1963177438-2637#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#GM1 ADR.OR.B.025(a)(3) Demonstration of compliance#
GM1 ADR.OR.B.025(a)(3) Demonstration of compliance#ERULES-1963177438-2637#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
GM1 ADR.OR.B.025(a)(3) Demonstration of compliance#ERULES-1963177438-2637#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#MODEL FORM OF DECLARATION OF COMPLIANCE — AERODROME OPERATORS#
ADR.OR.B.030 Terms of the certificate and privileges of the certificate holder#ERULES-1963177438-2090#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#ADR.OR.B.030 Terms of the certificate and privileges of the certificate holder#
ADR.OR.B.030 Terms of the certificate and privileges of the certificate holder#ERULES-1963177438-2090#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#Regulation (EU) No 139/2014#
ADR.OR.B.030 Terms of the certificate and privileges of the certificate holder#ERULES-1963177438-2090#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#An aerodrome operator shall comply with the scope and privileges defined in the terms of the certificate attached to it.#
ADR.OR.B.035 Continued validity of a certificate#ERULES-1963177438-2091#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#ADR.OR.B.035 Continued validity of a certificate#
ADR.OR.B.035 Continued validity of a certificate#ERULES-1963177438-2091#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#Regulation (EU) No 139/2014#
ADR.OR.B.035 Continued validity of a certificate#ERULES-1963177438-2091#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(a)A certificate shall remain valid subject to:#
ADR.OR.B.035 Continued validity of a certificate#ERULES-1963177438-2091#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(1)the aerodrome operator remaining in compliance with the relevant requirements of Regulation (EC) No 216/2008, and its Implementing Rules, and the aerodrome remaining in compliance with the certification basis, taking into account the provisions related to the handling of findings as specified under ADR.OR.C.020;#
ADR.OR.B.035 Continued validity of a certificate#ERULES-1963177438-2091#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(2)the Competent Authority being granted access to the aerodrome operator’s organisation as defined in ADR.OR.C.015 to determine continued compliance with the relevant requirements of Regulation (EC) No 216/2008 and its Implementing Rules; and#
ADR.OR.B.035 Continued validity of a certificate#ERULES-1963177438-2091#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(3)the certificate not being surrendered or revoked.#
ADR.OR.B.035 Continued validity of a certificate#ERULES-1963177438-2091#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(b)Upon revocation or surrender, the certificate shall be returned to the Competent Authority without delay.#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#ADR.OR.B.040 Changes#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#Regulation (EU) No 139/2014#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(a)Any change:#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(1)affecting the terms of the certificate, its certification basis and safety-critical aerodrome equipment; or#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(2)significantly affecting elements of the aerodrome operator’s management system as required in ADR.OR.D.005(b)#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#shall require prior approval by the Competent Authority.#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(b)For other changes requiring prior approval in accordance with Regulation (EC) No 216/2008 and its Implementing Rules, the aerodrome operator shall apply for and obtain an approval issued by the Competent Authority.#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(c)The application for a change in accordance with point (a) or (b) shall be submitted before any such change takes place, in order to enable the Competent Authority to determine continued compliance with Regulation (EC) No 216/2008 and its Implementing Rules and to amend, if necessary, the certificate and related terms of the certificate attached to it.#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#The change shall only be implemented upon receipt of formal approval by the Competent Authority in accordance with ADR.AR.C.040.#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#During the changes, the aerodrome operator shall operate under the conditions approved by the Competent Authority.#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(d)Changes not requiring prior approval shall be managed and notified to the Competent Authority as defined in the procedure approved by the Competent Authority in accordance with ADR.AR.C.035(h).#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(e)The aerodrome operator shall provide the Competent Authority with the relevant documentation in accordance with point (f) and ADR.OR.E.005.#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(f)As part of its management system, as defined in ADR.OR.D.005, the aerodrome operator proposing a change to the aerodrome, its operation, its organisation or its management system shall:#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(1)determine the interdependencies with any affected parties, plan and conduct a safety assessment in coordination with these organisations;#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(2)align assumptions and mitigations with any affected parties, in a systematic way;#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(3)ensure a comprehensive assessment of the change including any necessary interactions; and#
ADR.OR.B.040 Changes#ERULES-1963177438-2093#Aerodromes;#6 March, 2014#Regulation (EU) No 139/2014#(4)ensure that complete and valid arguments, evidence and safety criteria are established and documented to support the safety assessment, and that the change supports the improvement of safety whenever reasonably practicable.#
AMC1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2638#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#AMC1 ADR.OR.B.040(a);(b) Changes#
AMC1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2638#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#ED Decision 2014/012/R#
AMC1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2638#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#CHANGES REQUIRING PRIOR APPROVAL#
AMC1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2638#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#The aerodrome operator should ensure that prior to initiating any change to the aerodrome or its operation, which requires prior approval, an application is submitted to the Competent Authority. The applicant should provide documentation containing a description of the proposed change, in which the following are identified:#
AMC1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2638#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(a)the terms of the certificate, and/or the elements of the certification basis, and/or the safety-critical aerodrome equipment and/or aerodrome operator’s management system (as required by ADR.OR.D.005(b)), and the parts of aerodrome manual, which are affected by the change, including relevant appropriate detailed design drawings;#
AMC1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2638#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(b)the certification specifications with which the proposed change has been designed to comply with, including the certification specifications for which the applicant proposes to show compliance in a different manner in order to demonstrate an equivalent level of safety (for such cases see AMC1 ADR.OR.B.015(b)(1);(2);(3);(4), paragraph (c)(1));#
AMC1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2638#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(c)the requirements of Part-ADR.OR and Part-ADR.OPS, and any other applicable requirements that have to be complied with as a result of the proposed change, including the way in which compliance is intended to be demonstrated; and#
AMC1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2638#Aerodromes;#6 March, 2014#ED Decision 2014/012/R#(d)the safety assessment required under ADR.OR.B.040(f).#
GM1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2639#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#GM1 ADR.OR.B.040(a);(b) Changes#
GM1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2639#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#CHANGES REQUIRING PRIOR APPROVAL#
GM1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2639#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#The following is a list of items which are granted prior approval by the Competent Authority, as specified in the applicable Implementing Rules.#
GM1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2639#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(a)Use of alternative means of compliance as required by ADR.OR.A.015 Means of Compliance.#
GM1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2639#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(b)Changes to the management and notification procedure for changes not requiring a prior approval, as required by ADR.OR.B.015(b)(4) Application for a certificate.#
GM1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2639#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(c)Changes to the certification basis, or the terms of the certificate, as required by ADR.OR.B.040(a)(1) Changes.#
GM1 ADR.OR.B.040(a);(b) Changes#ERULES-1963177438-2639#Aerodromes;#5 March, 2021#ED Decision 2021/003/R#(d)Changes to safety-critical aerodrome equipment as required by ADR.OR.B.040(a)(1) Changes.#
